"index"	"name_anchor"	"year_end"	"title"	"data"	"stress_pattern"	"metre"	"IPA"
17916	"Батеньков"	1827	"Одичалый"	"Кукушка стонет, змей шипит,"	"01010101"	"Я4м"	"kʊkˈuʂkə stˈonʲɪt, zmʲˈej ʂᵻpʲˈit,"
17916	"Батеньков"	1827	"Одичалый"	"Сова качается на ели,"	"010100010"	"Я4ж"	"sɐvˈa kɐt͡ɕ'ˈæjᵻt͡s:ə na jˈɛlʲɪ,"
17916	"Батеньков"	1827	"Одичалый"	"И кожей нетопырь шумит -"	"01000101"	"Я4м"	"ɪ kˈoʐᵻj nʲɪtɐpˈɨrʲ ʂʊmʲˈit -"
17916	"Батеньков"	1827	"Одичалый"	"Вот песнь кругом сырой постели."	"010101010"	"Я4ж"	"vot pʲˈesnʲ krʊɡˈom sᵻrˈoj pɐstʲˈelʲɪ."
17916	"Батеньков"	1827	"Одичалый"	"Песок несется, ил трясется,"	"010101010"	"Я4ж"	"pʲɪsˈok nʲɪsʲˈet͡s:ə, ˈil trʲɪsʲˈet͡s:ə,"
17916	"Батеньков"	1827	"Одичалый"	"Выходит пар из мокроты,"	"01010001"	"Я4м"	"vᵻxˈodʲɪt pˈar ɪs məkrɐtˈɨ,"
17916	"Батеньков"	1827	"Одичалый"	"И ржавый мох в болоте ткется —"	"010101010"	"Я4ж"	"ɪ rʐˈavᵻj mˈox v bɐlˈotʲɪ tkʲˈet͡s:ə —"
17916	"Батеньков"	1827	"Одичалый"	"Вот мне приветные цветы!"	"01010001"	"Я4м"	"vot mnʲˈe prʲɪvʲˈetnᵻjᵻ t͡svʲɪtˈɨ!"
17916	"Батеньков"	1827	"Одичалый"	"Придет холодный финн порой —"	"01010101"	"Я4м"	"prʲɪdʲˈet xɐlˈodnᵻj fʲˈin: pɐrˈoj —"
17916	"Батеньков"	1827	"Одичалый"	"И в сердце страх один имея,"	"010101010"	"Я4ж"	"ɪ v sʲˈert͡sᵻ strˈax ɐdʲˈin ɪmʲˈejə,"
17916	"Батеньков"	1827	"Одичалый"	"Смутится самой тишиной"	"01010001"	"Я4м"	"smʊtʲˈit͡s:ə sˈaməj tʲɪʂᵻnˈoj"
17916	"Батеньков"	1827	"Одичалый"	"И скажет: «Здесь приют злодея —"	"010101010"	"Я4ж"	"ɪ skˈaʐᵻt: «zdʲˈesʲ prʲɪjˈut zlɐdʲˈejə —"
17916	"Батеньков"	1827	"Одичалый"	"Уйдем скорей, уж скоро ночь."	"01010101"	"Я4м"	"ʊjdʲˈem skɐrʲˈej, ʊʂ skˈorə nˈot͡ɕ'."
17916	"Батеньков"	1827	"Одичалый"	"Он чудится и в гробе смутой...»"	"010001010"	"Я4ж"	"on t͡ɕ'ˈʉdʲɪt͡s:ə ɪ v ɡrˈobʲɪ smˈutəj...»"
17916	"Батеньков"	1827	"Одичалый"	"С колом в руках, в боязни лютой,"	"010101010"	"Я4ж"	"s kɐlˈom v rʊkˈax, v bɐjˈazʲnʲɪ lʲˈʉtəj,"
17916	"Батеньков"	1827	"Одичалый"	"Крестясь, пойдет оттоле прочь."	"01010101"	"Я4м"	"krʲɪstʲˈæsʲ, pɐjdʲˈet ɐt:ˈolʲɪ prˈot͡ɕ'."
17916	"Батеньков"	1827	"Одичалый"	"О люди, знаете ль вы сами,"	"010100010"	"Я4ж"	"o lʲˈʉdʲɪ, znˈajᵻtʲɪ lʲ vᵻ sˈamʲɪ,"
17916	"Батеньков"	1827	"Одичалый"	"Кто вас любил, кто презирал"	"01010001"	"Я4м"	"kto vˈas lʲʉbʲˈil, kto prʲɪzʲɪrˈal"
17916	"Батеньков"	1827	"Одичалый"	"И для чего под небесами"	"010100010"	"Я4ж"	"ɪ dlʲˈæ t͡ɕ'ɪvˈo pot nʲɪbʲɪsˈamʲɪ"
17916	"Батеньков"	1827	"Одичалый"	"Один стоял, другой упал?"	"01010101"	"Я4м"	"ɐdʲˈin stɐjˈal, drʊɡˈoj ʊpˈal?"
17916	"Батеньков"	1827	"Одичалый"	"Пора придет:"	"0101"	"Я2м"	"pɐrˈa prʲɪdʲˈet:"
17916	"Батеньков"	1827	"Одичалый"	"Не лживый свет"	"0101"	"Я2м"	"nʲɪ lʐˈɨvᵻj svʲˈet"
17916	"Батеньков"	1827	"Одичалый"	"Блеснет — все будет обличение..."	"0101000100"	"Я4д"	"blʲɪsnʲˈet — fsʲe bˈudʲɪt ɐblʲɪt͡ɕ'ˈenʲɪjᵻ..."
17916	"Батеньков"	1827	"Одичалый"	"Нет! не напрасно дан завет,"	"01010101"	"Я4м"	"nʲet! nʲɪ nɐprˈasnə dˈan zɐvʲˈet,"
17916	"Батеньков"	1827	"Одичалый"	"Дано святое наставленье,"	"010100010"	"Я4ж"	"dɐnˈo svʲɪtˈojᵻ nəstɐvlʲˈenʲjᵻ,"
17916	"Батеньков"	1827	"Одичалый"	"Что бог — любовь, и вам любить —"	"01010101"	"Я4м"	"ʂto bˈox — lʲʉbˈofʲ, ɪ vˈam lʲʉbʲˈitʲ —"
17916	"Батеньков"	1827	"Одичалый"	"Единый к благу путь указан..."	"010101010"	"Я4ж"	"jɪdʲˈinᵻj k blˈaɡʊ pˈutʲ ʊkˈazən..."
17916	"Батеньков"	1827	"Одичалый"	"И тот, кто вас учил так жить,"	"01010101"	"Я4м"	"ɪ tˈot, kto vˈas ʊt͡ɕ'ˈil tak ʐˈɨtʲ,"
17916	"Батеньков"	1827	"Одичалый"	"Сам был гоним, сам был наказан..."	"010101010"	"Я4ж"	"sam bˈɨl ɡɐnʲˈim, sam bˈɨl nɐkˈazən..."
17916	"Батеньков"	1827	"Одичалый"	"Но чем то сердце будет здесь,"	"01010101"	"Я4м"	"no t͡ɕ'ˈem to sʲˈert͡sᵻ bˈudʲɪt zdʲˈesʲ,"
17916	"Батеньков"	1827	"Одичалый"	"Которое любить умело"	"010001010"	"Я4ж"	"kɐtˈorəjᵻ lʲʉbʲˈitʲ ʊmʲˈelə"
17916	"Батеньков"	1827	"Одичалый"	"И с юных лет уже презрело"	"010101010"	"Я4ж"	"ɪ s jˈunᵻx lʲˈet ʊʐˈɛ prʲɪzrʲˈelə"
17916	"Батеньков"	1827	"Одичалый"	"Своекорыстие и спесь?"	"00010001"	"Я4м"	"svəjᵻkɐrˈɨstʲɪjᵻ ɪ spʲˈesʲ?"
17916	"Батеньков"	1827	"Одичалый"	"Что будет око прозорливо,"	"010100010"	"Я4ж"	"ʂto bˈudʲɪt ˈokə prəzɐrlʲˈivə,"
17916	"Батеньков"	1827	"Одичалый"	"Которое земли покров"	"01000101"	"Я4м"	"kɐtˈorəjᵻ zʲɪmlʲˈi pɐkrˈof"
17916	"Батеньков"	1827	"Одичалый"	"Так обымало горделиво"	"000100010"	"Я4ж"	"tak ɐbᵻmˈalə ɡərdʲɪlʲˈivə"
17916	"Батеньков"	1827	"Одичалый"	"И беги мерило миров?"	"10101010"	"Х4ж"	"ɪ bʲɪɡʲˈi mᵻrʲˈilə mʲˈirəf?"
17916	"Батеньков"	1827	"Одичалый"	"Что будет череп головной,"	"01010001"	"Я4м"	"ʂto bˈudʲɪt t͡ɕ'ˈerʲɪp ɡəlɐvnˈoj,"
17916	"Батеньков"	1827	"Одичалый"	"Разнообразных дум обитель?.."	"000101010"	"Я4ж"	"rəznəɐbrˈaznᵻx dˈum ɐbʲˈitʲɪlʲ?.."
17916	"Батеньков"	1827	"Одичалый"	"Земля смешается с землей,"	"01010001"	"Я4м"	"zʲɪmlʲˈæ smʲɪʂˈajᵻt͡s:ə s zʲɪmlʲˈej,"
17916	"Батеньков"	1827	"Одичалый"	"Истлит все время-истребитель"	"010100010"	"Я4ж"	"ɪslʲˈit fsʲe vrʲɪmʲə'ɪstrʲɪbʲˈitʲɪlʲ"
17916	"Батеньков"	1827	"Одичалый"	"Но скоро ли? Как для меня"	"01010101"	"Я4м"	"no skˈorə lʲɪ? kak dlʲˈæ mʲɪnʲˈæ"
17916	"Батеньков"	1827	"Одичалый"	"Желателен конец дыханья!"	"010001010"	"Я4ж"	"ʐᵻlˈatʲɪlʲɪn kɐnʲˈet͡s dᵻxˈanʲjə!"
17916	"Батеньков"	1827	"Одичалый"	"Тлен благотворного огня"	"00010001"	"Я4м"	"tlʲen bləɡɐtvˈornəvə ɐɡnʲˈæ"
17916	"Батеньков"	1827	"Одичалый"	"Сулит покой, конец страданья!"	"010101010"	"Я4ж"	"sʊlʲˈit pɐkˈoj, kɐnʲˈet͡s strɐdˈanʲjə!"
17916	"Батеньков"	1827	"Одичалый"	"Но, други, в этот самый час,"	"01010101"	"Я4м"	"no, drˈuɡʲɪ, v ˈɛtət sˈamᵻj t͡ɕ'ˈæs,"
17916	"Батеньков"	1827	"Одичалый"	"Как кончу я мой путь печальный"	"010101010"	"Я4ж"	"kak kˈonʲt͡ɕ'ʉ jˈa moj pˈutʲ pʲɪt͡ɕ'ˈælʲnᵻj"
17916	"Батеньков"	1827	"Одичалый"	"Быть может, трепет погребальный"	"010100010"	"Я4ж"	"bᵻtʲ mˈoʐᵻt, trʲˈepʲɪt pəɡrʲɪbˈalʲnᵻj"
17916	"Батеньков"	1827	"Одичалый"	"Раздастся в сердце и у вас —"	"01010101"	"Я4м"	"rɐzdˈast͡s:ə v sʲˈert͡sᵻ ɪ ʊ vˈas —"
17916	"Батеньков"	1827	"Одичалый"	"Иль меж душами нет сношений"	"010101010"	"Я4ж"	"ɪlʲ mʲˈeʂ dʊʂˈamʲɪ nʲˈet snɐʂˈɛnʲɪj"
17916	"Батеньков"	1827	"Одичалый"	"И чувство чувства не поймет?"	"01010101"	"Я4м"	"ɪ t͡ɕ'ˈʉstvə t͡ɕ'ˈʉstvə nʲɪ pɐjmʲˈet?"
17916	"Батеньков"	1827	"Одичалый"	"Ненужный вам для наслаждений"	"010100010"	"Я4ж"	"nʲɪnˈuʐnᵻj vˈam dlʲa nəslɐʐdʲˈenʲɪj"
17916	"Батеньков"	1827	"Одичалый"	"Равно - живет иль не живет?"	"01010101"	"Я4м"	"rɐvnˈo - ʐᵻvʲˈet ɪlʲ nʲɪ ʐᵻvʲˈet?"
17916	"Батеньков"	1827	"Одичалый"	"Ужель, себя"	"0101"	"Я2м"	"ʊʐˈɛlʲ, sʲɪbʲˈæ"
17916	"Батеньков"	1827	"Одичалый"	"Одних любя,"	"0101"	"Я2м"	"ɐdnʲˈix lʲʉbʲˈæ,"
17916	"Батеньков"	1827	"Одичалый"	"Во мне лишь средство веселиться"	"010100010"	"Я4ж"	"vo mnʲˈe lʲɪʂ srʲˈetstvə vʲɪsʲɪlʲˈit͡s:ə"
17916	"Батеньков"	1827	"Одичалый"	"Искали вы, и не скорбя,"	"01010101"	"Я4м"	"ɪskˈalʲɪ vˈɨ, ɪ nʲɪ skɐrbʲˈæ,"
17916	"Батеньков"	1827	"Одичалый"	"Могли навек со мной проститься?"	"010101010"	"Я4ж"	"mɐɡlʲˈi nɐvʲˈek so mnˈoj prɐstʲˈit͡s:ə?"
17916	"Батеньков"	1827	"Одичалый"	"И крови глас"	"0101"	"Я2м"	"ɪ krˈovʲɪ ɡlˈas"
17916	"Батеньков"	1827	"Одичалый"	"Ужели вас"	"0101"	"Я2м"	"ʊʐˈɛlʲɪ vˈas"
17916	"Батеньков"	1827	"Одичалый"	"Ко мне порой не призывает?"	"010100010"	"Я4ж"	"ko mnʲˈe pɐrˈoj nʲɪ prʲɪzᵻvˈajᵻt?"
17916	"Батеньков"	1827	"Одичалый"	"И дружбы жар в «прости» погас —"	"01010101"	"Я4м"	"ɪ drˈuʐbᵻ ʐˈar v «prɐstʲˈi» pɐɡˈas —"
17916	"Батеньков"	1827	"Одичалый"	"И стону хохот отвечает?"	"010100010"	"Я4ж"	"ɪ stˈonʊ xˈoxət ɐtvʲɪt͡ɕ'ˈæjᵻt?"
17916	"Батеньков"	1827	"Одичалый"	"Пусть так. Забытый и гонимый,"	"010101010"	"Я4ж"	"pʊstʲ tˈak. zɐbˈɨtᵻj ɪ ɡɐnʲˈimᵻj,"
17916	"Батеньков"	1827	"Одичалый"	"Я сохраню в груди своей"	"00010101"	"Я4м"	"ja səxrɐnʲˈʉ v ɡrʊdʲˈi svɐjˈɛj"
17916	"Батеньков"	1827	"Одичалый"	"Любви запас неистощимый"	"010100010"	"Я4ж"	"lʲʉbvʲˈi zɐpˈas nʲɪɪstɐɕːˈimᵻj"
17916	"Батеньков"	1827	"Одичалый"	"Для жизни новой, после сей!"	"01010101"	"Я4м"	"dlʲa ʐˈɨzʲnʲɪ nˈovəj, pˈoslʲɪ sʲˈej!"
17916	"Батеньков"	1827	"Одичалый"	"Вкушайте, сильные, покой,"	"01010001"	"Я4м"	"fkʊʂˈajtʲɪ, sʲˈilʲnᵻjᵻ, pɐkˈoj,"
17916	"Батеньков"	1827	"Одичалый"	"Готовьте новые мученья:"	"010100010"	"Я4ж"	"ɡɐtˈovʲtʲɪ nˈovᵻjᵻ mʊt͡ɕ'ˈenʲjə:"
17916	"Батеньков"	1827	"Одичалый"	"Вы не удушите тюрьмой"	"01010001"	"Я4м"	"vᵻ nʲɪ ʊdˈuʂᵻtʲɪ tʲʉrʲmˈoj"
17916	"Батеньков"	1827	"Одичалый"	"Надежды сладкой воскресенья!"	"010100010"	"Я4ж"	"nɐdʲˈeʐdᵻ slˈatkəj vəskrʲɪsʲˈenʲjə!"
17916	"Батеньков"	1827	"Одичалый"	"Бессмертие! В тебе одном"	"01000101"	"Я4м"	"bʲɪs:mʲˈertʲɪjᵻ! v tʲɪbʲˈe ɐdnˈom"
17916	"Батеньков"	1827	"Одичалый"	"Одна несчастному отрада:"	"010100010"	"Я4ж"	"ɐdnˈa nʲɪɕːˈasnəmʊ ɐtrˈadə:"
17916	"Батеньков"	1827	"Одичалый"	"Покой — в забвеньи гробовом,"	"01010001"	"Я4м"	"pɐkˈoj — v zɐbvʲˈenʲjɪ ɡrəbɐvˈom,"
17916	"Батеньков"	1827	"Одичалый"	"Во уповании — награда."	"000100010"	"Я4ж"	"vo ʊpɐvˈanʲɪɪ — nɐɡrˈadə."
17916	"Батеньков"	1827	"Одичалый"	"Здесь все, как сон, пройдет. Пождем -"	"01010101"	"Я4м"	"zdʲesʲ fsʲˈe, kak sˈon, prɐjdʲˈet. pɐʐdʲˈem -"
17916	"Батеньков"	1827	"Одичалый"	"Призывный голос навевает."	"010100010"	"Я4ж"	"prʲɪzˈɨvnᵻj ɡˈoləs nəvʲɪvˈajᵻt."
17916	"Батеньков"	1827	"Одичалый"	"Мы терпим, бремя мук несем,"	"01010101"	"Я4м"	"mᵻ tʲˈerpʲɪm, brʲˈemʲə mˈuk nʲɪsʲˈem,"
17916	"Батеньков"	1827	"Одичалый"	"Жизнь тихо теплится... и тает"	"010100010"	"Я4ж"	"ʐᵻzʲnʲ tʲˈixə tʲˈeplʲɪt͡s:ə... ɪ tˈajᵻt"
17917	"Батеньков"	1828	"Тюремная песнь"	"Восторгом чудным окриленный,"	"010100010"	"Я4ж"	"vɐstˈorɡəm t͡ɕ'ˈʉdnᵻm ɐkrʲɪlʲˈen:ᵻj,"
17917	"Батеньков"	1828	"Тюремная песнь"	"Вознесся я до высоты,"	"01010001"	"Я4м"	"vɐzʲnʲˈes:'ə jˈa do vᵻsɐtˈɨ,"
17917	"Батеньков"	1828	"Тюремная песнь"	"Где закатается мир тленный"	"000100010"	"Я4ж"	"ɡdʲe zəkɐtˈajᵻt͡s:ə mʲˈir tlʲˈen:ᵻj"
17917	"Батеньков"	1828	"Тюремная песнь"	"И всходит солнце красоты."	"01010001"	"Я4м"	"ɪ fsxˈodʲɪt sˈont͡sᵻ krəsɐtˈɨ."
17917	"Батеньков"	1828	"Тюремная песнь"	"Богиня светлая предстала,"	"010100010"	"Я4ж"	"bɐɡʲˈinʲə svʲˈetləjə prʲɪtstˈalə,"
17917	"Батеньков"	1828	"Тюремная песнь"	"Я мать певцов, - она сказала, -"	"010101010"	"Я4ж"	"ja mˈatʲ pʲɪvt͡sˈof, - ɐnˈa skɐzˈalə, -"
17917	"Батеньков"	1828	"Тюремная песнь"	"И вняв усердный глас мольбы,"	"01010101"	"Я4м"	"ɪ vnʲˈæf ʊsʲˈerdnᵻj ɡlˈas mɐlʲbˈɨ,"
17917	"Батеньков"	1828	"Тюремная песнь"	"Тобою в небо возносимый,"	"010100010"	"Я4ж"	"tɐbˈojʉ v nʲˈebə vəznɐsʲˈimᵻj,"
17917	"Батеньков"	1828	"Тюремная песнь"	"Даю удел, тобой просимый,"	"010101010"	"Я4ж"	"dɐjˈu ʊdʲˈel, tɐbˈoj prɐsʲˈimᵻj,"
17917	"Батеньков"	1828	"Тюремная песнь"	"И жезл переломлю судьбы."	"01000101"	"Я4м"	"ɪ ʐˈɛzl pʲɪrʲɪlɐmlʲˈʉ sʊdʲbˈɨ."
17917	"Батеньков"	1828	"Тюремная песнь"	"Будь жив дарами вдохновенья,"	"010100010"	"Я4ж"	"bʊtʲ ʐˈɨf dɐrˈamʲɪ vdəxnɐvʲˈenʲjə,"
17917	"Батеньков"	1828	"Тюремная песнь"	"Из них текут людей умы."	"01010101"	"Я4м"	"ɪs nʲˈix tʲɪkˈut lʲʉdʲˈej ʊmˈɨ."
17917	"Батеньков"	1828	"Тюремная песнь"	"Небесного благословенья"	"010000010"	"Я4ж"	"nʲɪbʲˈesnəvə bləɡəslɐvʲˈenʲjə"
17917	"Батеньков"	1828	"Тюремная песнь"	"Принять не могут дети тьмы."	"01010101"	"Я4м"	"prʲɪnʲˈætʲ nʲɪ mˈoɡʊt dʲˈetʲɪ tʲmˈɨ."
17917	"Батеньков"	1828	"Тюремная песнь"	"Да будет путь твой — просвещенье,"	"010100010"	"Я4ж"	"da bˈudʲɪt pˈutʲ tvoj — prəsvʲɪɕːˈɛnʲjᵻ,"
17917	"Батеньков"	1828	"Тюремная песнь"	"Да будет ближнему служенье."	"010100010"	"Я4ж"	"da bˈudʲɪt blʲˈiʐnʲɪmʊ slʊʐˈɛnʲjᵻ."
17917	"Батеньков"	1828	"Тюремная песнь"	"Воззри на свет моих миров!—"	"01010101"	"Я4м"	"vɐz:rʲˈi na svʲˈet mɐˈix mʲɪrˈof!—"
17917	"Батеньков"	1828	"Тюремная песнь"	"Молился я и удивлялся,"	"010100010"	"Я4ж"	"mɐlʲˈilsʲə jˈa ɪ ʊdʲɪvlʲˈælsʲə,"
17917	"Батеньков"	1828	"Тюремная песнь"	"Как весь состав мой изменялся,"	"010100010"	"Я4ж"	"kak vʲˈesʲ sɐstˈaf moj ɪzmʲɪnʲˈælsʲə,"
17917	"Батеньков"	1828	"Тюремная песнь"	"И темный пал с очей покров."	"01010101"	"Я4м"	"ɪ tʲˈemnᵻj pˈal s ɐt͡ɕ'ˈej pɐkrˈof."
17917	"Батеньков"	1828	"Тюремная песнь"	"Мужей ряд вижу именитых,"	"010100010"	"Я4ж"	"mʊʐˈɛj rʲat vʲˈiʐʊ ɪmʲɪnʲˈitᵻx,"
17917	"Батеньков"	1828	"Тюремная песнь"	"Сих редких на земле гостей,"	"01010101"	"Я4м"	"sʲɪx rʲˈetkʲɪx nˈa zʲɪmlʲˈe ɡɐstʲˈej,"
17917	"Батеньков"	1828	"Тюремная песнь"	"С богами в действии открытых"	"010100010"	"Я4ж"	"s bɐɡˈamʲɪ v dʲˈejstvʲɪɪ ɐtkrˈɨtᵻx"
17917	"Батеньков"	1828	"Тюремная песнь"	"И видимых вселенной всей."	"01000101"	"Я4м"	"ɪ vʲˈidʲɪmᵻx fsʲɪlʲˈen:əj fsʲˈej."
17917	"Батеньков"	1828	"Тюремная песнь"	"Где каждый муж стопой коснется,"	"010101010"	"Я4ж"	"ɡdʲe kˈaʐdᵻj mˈuʂ stɐpˈoj kɐsnʲˈet͡s:ə,"
17917	"Батеньков"	1828	"Тюремная песнь"	"Там новый ход вещей начнется,"	"010101010"	"Я4ж"	"tam nˈovᵻj xˈot vʲɪɕːˈɛj nɐt͡ɕnʲˈet͡s:ə,"
17917	"Батеньков"	1828	"Тюремная песнь"	"Судеб продвигнется звено."	"01010001"	"Я4м"	"sʊdʲˈep prɐdvʲˈiɡnʲɪt͡s:ə zvʲɪnˈo."
17917	"Батеньков"	1828	"Тюремная песнь"	"Муж каждый — мир уединенный,"	"010100010"	"Я4ж"	"mʊʂ kˈaʐdᵻj — mʲˈir ʊjᵻdʲɪnʲˈen:ᵻj,"
17917	"Батеньков"	1828	"Тюремная песнь"	"А сонм мужей соединенный"	"010100010"	"Я4ж"	"ɐ sˈonm mʊʐˈɛj səjᵻdʲɪnʲˈen:ᵻj"
17917	"Батеньков"	1828	"Тюремная песнь"	"Одно,— великое одно."	"01010001"	"Я4м"	"ɐdnˈo,— vʲɪlʲˈikəjᵻ ɐdnˈo."
17917	"Батеньков"	1828	"Тюремная песнь"	"Жена явилася с кинжалом,"	"010100010"	"Я4ж"	"ʐᵻnˈa jɪvʲˈiləsʲə s kʲɪnʐˈaləm,"
17917	"Батеньков"	1828	"Тюремная песнь"	"Собор страстей — ея народ,"	"01010101"	"Я4м"	"sɐbˈor strɐstʲˈej — jɪjˈa nɐrˈot,"
17917	"Батеньков"	1828	"Тюремная песнь"	"Крилом орла и львицы жаром"	"010101010"	"Я4ж"	"krʲɪlˈom ɐrlˈa ɪ lʲvʲˈit͡sᵻ ʐˈarəm"
17917	"Батеньков"	1828	"Тюремная песнь"	"От прочих отличен их род."	"01000101"	"Я4м"	"ot prˈot͡ɕ'ɪx ɐtlʲɪt͡ɕ'ˈen ɪx rˈot."
17917	"Батеньков"	1828	"Тюремная песнь"	"Здесь одеваемы женою."	"000100010"	"Я4ж"	"zdʲesʲ ɐdʲɪvˈajᵻmᵻ ʐᵻnˈojʉ."
17917	"Батеньков"	1828	"Тюремная песнь"	"Как в чаше, каждая собою"	"010100010"	"Я4ж"	"kak v t͡ɕ'ˈæʂᵻ, kˈaʐdəjə sɐbˈojʉ"
17917	"Батеньков"	1828	"Тюремная песнь"	"Подносит полный океан,"	"01010001"	"Я4м"	"pɐdnˈosʲɪt pˈolnᵻj ɐkʲɪˈan,"
